# 3D Systems, Inc.
# New Model
1069.0420148 -644.3847704 -565.3917272
1069.0817078 -644.3847704 -565.3960418
1069.1214286 -644.3847704 -565.4000920
1069.1611749 -644.3847704 -565.4038841
1069.2009445 -644.3847704 -565.4074247
1069.2407351 -644.3847704 -565.4107201
1069.2805448 -644.3847704 -565.4137770
1069.3203716 -644.3847704 -565.4166017
1069.3602138 -644.3847704 -565.4192009
1068.8439674 -644.3847704 -565.3666483
1068.8835316 -644.3847704 -565.3720173
1068.9231142 -644.3847704 -565.3772489
1068.9627197 -644.3847704 -565.3823038
1069.0023521 -644.3847704 -565.3871426
1068.6857918 -644.3847704 -565.3445811
1068.7253342 -644.3847704 -565.3501085
1068.7648740 -644.3847704 -565.3556548
1068.8044166 -644.3847704 -565.3611811
1069.4399377 -644.3847704 -565.4237489
1069.4798165 -644.3847704 -565.4257104
1069.5197049 -644.3847704 -565.4274632
1069.5596025 -644.3847704 -565.4289938
1069.5995084 -644.3847704 -565.4302883
1069.6394217 -644.3847704 -565.4313325
1069.6793410 -644.3847704 -565.4321125
1069.7192647 -644.3847704 -565.4326140
1069.7591910 -644.3847704 -565.4328230
1069.7991178 -644.3847704 -565.4327253
1069.8390425 -644.3847704 -565.4323067
1069.8789622 -644.3847704 -565.4315532
1069.9188739 -644.3847704 -565.4304507
1069.9587741 -644.3847704 -565.4289933
1069.9986601 -644.3847704 -565.4271878
1070.0385292 -644.3847704 -565.4250421
1070.0783791 -644.3847704 -565.4225641
1070.1182074 -644.3847704 -565.4197618
1070.1580123 -644.3847704 -565.4166433
1070.1977918 -644.3847704 -565.4132165
1070.2375442 -644.3847704 -565.4094894
1070.2772682 -644.3847704 -565.4054699
1070.3169625 -644.3847704 -565.4011660
1070.3566257 -644.3847704 -565.3965855
1070.3962569 -644.3847704 -565.3917357
1070.4358550 -644.3847704 -565.3866221
1070.4754189 -644.3847704 -565.3812503
1070.5149476 -644.3847704 -565.3756257
1070.5544403 -644.3847704 -565.3697535
1070.5938963 -644.3847704 -565.3636392
1070.6333149 -644.3847704 -565.3572880
1070.6726954 -644.3847704 -565.3507052
1070.7120375 -644.3847704 -565.3438960
1070.7513407 -644.3847704 -565.3368656
1070.7906046 -644.3847704 -565.3296192
1070.8298300 -644.3847704 -565.3221678
1070.8690218 -644.3847704 -565.3145417
1070.9081860 -644.3847704 -565.3067747
1070.9473288 -644.3847704 -565.2989007
1070.9864569 -644.3847704 -565.2909535
1071.0255770 -644.3847704 -565.2829668
1071.0646960 -644.3847704 -565.2749745
1071.1038206 -644.3847704 -565.2670103
1071.1429578 -644.3847704 -565.2591080
1071.1821142 -644.3847704 -565.2513016
1071.2212962 -644.3847704 -565.2436249
1071.2605101 -644.3847704 -565.2361113
1071.2997606 -644.3847704 -565.2287915
1071.3390520 -644.3847704 -565.2216949
1071.3783882 -644.3847704 -565.2148516
1071.4177726 -644.3847704 -565.2082916
1071.4572078 -644.3847704 -565.2020451
1071.4966959 -644.3847704 -565.1961428
1071.5362380 -644.3847704 -565.1906151
1071.5758346 -644.3847704 -565.1854929
1071.6154852 -644.3847704 -565.1808073
1071.6551880 -644.3847704 -565.1765890
1071.6949406 -644.3847704 -565.1728655
1071.7347368 -644.3847704 -565.1696401
1071.7745698 -644.3847704 -565.1669059
1071.8144331 -644.3847704 -565.1646562
1071.8543205 -644.3847704 -565.1628839
1071.8942261 -644.3847704 -565.1615820
1071.9341442 -644.3847704 -565.1607434
1071.9740692 -644.3847704 -565.1603610
1072.0139961 -644.3847704 -565.1604277
1072.0539198 -644.3847704 -565.1609365
1072.0938356 -644.3847704 -565.1618803
1072.1337388 -644.3847704 -565.1632523
1072.1736252 -644.3847704 -565.1650484
1072.2134904 -644.3847704 -565.1672658
1072.2533301 -644.3847704 -565.1699017
1072.2931402 -644.3847704 -565.1729532
1072.3329164 -644.3847704 -565.1764177
1073.0393059 -644.3847704 -565.3042471
1073.0779004 -644.3847704 -565.3144750
1072.9619197 -644.3847704 -565.2845520
1073.0006486 -644.3847704 -565.2942587
1072.8062541 -644.3847704 -565.2488781
1072.8452811 -644.3847704 -565.2573076
1072.8842351 -644.3847704 -565.2660683
1072.9231150 -644.3847704 -565.2751524
1072.6494442 -644.3847704 -565.2186348
1072.6887486 -644.3847704 -565.2256581
1072.7279863 -644.3847704 -565.2330452
1072.7671553 -644.3847704 -565.2407880
1072.4520025 -644.3847704 -565.1892594
1072.4916039 -644.3847704 -565.1943466
1072.5311522 -644.3847704 -565.1998323
1072.5706436 -644.3847704 -565.2057135
1072.6100751 -644.3847704 -565.2119838
1072.3726549 -644.3847704 -565.1802921
1072.4123515 -644.3847704 -565.1845736
1073.6951256 -644.3847704 -565.4790203
1073.7339846 -644.3847704 -565.4881924
1073.7728804 -644.3847704 -565.4972074
1073.8118119 -644.3847704 -565.5060668
1073.5787791 -644.3847704 -565.4505477
1073.6175218 -644.3847704 -565.4601993
1073.6563043 -644.3847704 -565.4696897
1073.4628003 -644.3847704 -565.4206123
1073.5014173 -644.3847704 -565.4307555
1073.5400772 -644.3847704 -565.4407335
1073.3856993 -644.3847704 -565.3998271
1073.4242274 -644.3847704 -565.4103027
1073.2703021 -644.3847704 -565.3677199
1073.3087480 -644.3847704 -565.3784935
1073.3472098 -644.3847704 -565.3892100
1073.1549421 -644.3847704 -565.3354792
1073.1934110 -644.3847704 -565.3461705
1073.2318604 -644.3847704 -565.3569314
1073.1164423 -644.3847704 -565.3248999
1074.4730611 -644.3847704 -565.6588029
1074.5115584 -644.3847704 -565.6693906
1074.5499978 -644.3847704 -565.6801866
1074.3572131 -644.3847704 -565.6283702
1074.3958892 -644.3847704 -565.6382846
1074.4345050 -644.3847704 -565.6484315
1074.2408190 -644.3847704 -565.6000988
1074.2796778 -644.3847704 -565.6092715
1074.3184761 -644.3847704 -565.6186965
1074.0849477 -644.3847704 -565.5653113
1074.1239627 -644.3847704 -565.5737964
1074.1629520 -644.3847704 -565.5823981
1074.2019072 -644.3847704 -565.5911533
1073.9678319 -644.3847704 -565.5401846
1074.0068743 -644.3847704 -565.5485425
1074.0459156 -644.3847704 -565.5569057
1073.8507781 -644.3847704 -565.5147720
1073.8897757 -644.3847704 -565.5233365
1073.9287963 -644.3847704 -565.5317950
1075.2057555 -644.3847704 -566.3191978
1075.2456976 -644.3847704 -566.3232139
1075.2852018 -644.3847704 -566.3303687
1075.2679419 -644.3847704 -565.9240847
1075.3051640 -644.3847704 -565.9385288
1075.1936196 -644.3847704 -565.8948831
1075.2307754 -644.3847704 -565.9094977
1075.1191637 -644.3847704 -565.8660254
1075.1564301 -644.3847704 -565.8803548
1075.0443050 -644.3847704 -565.8382220
1075.0817878 -644.3847704 -565.8519800
1074.9312849 -644.3847704 -565.7985455
1074.9690471 -644.3847704 -565.8115173
1075.0067226 -644.3847704 -565.8247387
1074.8555237 -644.3847704 -565.7733026
1074.8934419 -644.3847704 -565.7858112
1074.7794825 -644.3847704 -565.7489155
1074.8175356 -644.3847704 -565.7610078
1074.6649802 -644.3847704 -565.7137442
1074.7032003 -644.3847704 -565.7252932
1074.7413692 -644.3847704 -565.7370144
1074.5883804 -644.3847704 -565.6911829
1074.6267074 -644.3847704 -565.7023714
1075.8400027 -644.3847704 -566.5616810
1075.8789655 -644.3847704 -566.5710300
1075.9187543 -644.3847704 -566.5764943
1075.9589000 -644.3847704 -566.5767481
1075.9984603 -644.3847704 -566.5704948
1076.0362251 -644.3847704 -566.5569345
1075.7642625 -644.3847704 -566.5351781
1075.8017853 -644.3847704 -566.5494671
1075.6908309 -644.3847704 -566.5026103
1075.7273223 -644.3847704 -566.5194083
1075.6186580 -644.3847704 -566.4672923
1075.6546527 -644.3847704 -566.4851405
1075.5827253 -644.3847704 -566.4493205
1075.5105987 -644.3847704 -566.4139346
1075.5467412 -644.3847704 -566.4314592
1075.4374348 -644.3847704 -566.3808308
1075.4741957 -644.3847704 -566.3969769
1075.3624859 -644.3847704 -566.3520889
1075.4002248 -644.3847704 -566.3657660
1075.3241447 -644.3847704 -566.3401500
1075.7671093 -644.3847704 -566.0595515
1075.8069062 -644.3847704 -566.0627790
1075.8467869 -644.3847704 -566.0647023
1075.8867093 -644.3847704 -566.0652690
1075.9266262 -644.3847704 -566.0644259
1075.9664846 -644.3847704 -566.0621199
1076.0062271 -644.3847704 -566.0583243
1075.6094454 -644.3847704 -566.0345826
1075.6485736 -644.3847704 -566.0425411
1075.6879117 -644.3847704 -566.0493850
1075.7274334 -644.3847704 -566.0550705
1076.0458041 -644.3847704 -566.0530725
1075.4935492 -644.3847704 -566.0044287
1075.5319117 -644.3847704 -566.0154816
1075.5705507 -644.3847704 -566.0255501
1075.4175922 -644.3847704 -565.9798210
1075.4554497 -644.3847704 -565.9924999
1075.3424857 -644.3847704 -565.9527128
1075.3799489 -644.3847704 -565.9665174
1076.0705360 -644.3847704 -566.5365190
1076.1008342 -644.3847704 -566.5104567
1076.1271162 -644.3847704 -566.4802596
1076.1498099 -644.3847704 -566.4471989
1076.1695124 -644.3847704 -566.4120897
1076.1867863 -644.3847704 -566.3753790
1076.2015541 -644.3847704 -566.3387194
1076.2147859 -644.3847704 -566.3009415
1076.2268084 -644.3847704 -566.2618093
1076.0851689 -644.3847704 -566.0464100
1076.1242795 -644.3847704 -566.0383854
1076.1630986 -644.3847704 -566.0290497
1076.2015937 -644.3847704 -566.0184550
1076.2397367 -644.3847704 -566.0066539
1076.2775036 -644.3847704 -565.9936987
1076.3148743 -644.3847704 -565.9796410
1076.3518321 -644.3847704 -565.9645309
1076.3883638 -644.3847704 -565.9484183
1076.4244759 -644.3847704 -565.9313865
1076.4602006 -644.3847704 -565.9135564
1076.4955780 -644.3847704 -565.8950464
1076.5306532 -644.3847704 -565.8759700
1076.5654753 -644.3847704 -565.8564355
1076.6000967 -644.3847704 -565.8365472
1076.6345717 -644.3847704 -565.8164059
1076.6689559 -644.3847704 -565.7961099
1076.7033059 -644.3847704 -565.7757557
1076.7376785 -644.3847704 -565.7554396
1076.7721297 -644.3847704 -565.7352572
1077.2984045 -644.3847704 -565.7455751
1077.3398746 -644.3847704 -565.7526816
1077.3818218 -644.3847704 -565.7504819
1077.4224760 -644.3847704 -565.7398847
1076.8067009 -644.3847704 -565.7152823
1077.4606597 -644.3847704 -565.7223206
1076.8414180 -644.3847704 -565.6955622
1077.4957218 -644.3847704 -565.6991179
1076.8763046 -644.3847704 -565.6761439
1076.9113836 -644.3847704 -565.6570754
1077.5272082 -644.3847704 -565.6712562
1076.9466764 -644.3847704 -565.6384058
1076.9822029 -644.3847704 -565.6201849
1077.0179812 -644.3847704 -565.6024637
1077.0540273 -644.3847704 -565.5852939
1077.0903548 -644.3847704 -565.5687278
1077.1269743 -644.3847704 -565.5528179
1077.1638932 -644.3847704 -565.5376154
1077.2010998 -644.3847704 -565.5231305
1077.2385657 -644.3847704 -565.5093302
1077.2762642 -644.3847704 -565.4961784
1077.3141705 -644.3847704 -565.4836380
1077.3522620 -644.3847704 -565.4716717
1077.3905178 -644.3847704 -565.4602417
1077.4289190 -644.3847704 -565.4493101
1077.4674484 -644.3847704 -565.4388392
1077.5060904 -644.3847704 -565.4287912
1077.5545297 -644.3847704 -565.6393709
1077.5448305 -644.3847704 -565.4191285
1077.5836559 -644.3847704 -565.4098140
1077.6225571 -644.3847704 -565.4008218
1077.6615284 -644.3847704 -565.3921381
1077.7005644 -644.3847704 -565.3837500
1077.7396601 -644.3847704 -565.3756444
1077.7788109 -644.3847704 -565.3678086
1077.8180123 -644.3847704 -565.3602299
1077.8572602 -644.3847704 -565.3528956
1077.8965508 -644.3847704 -565.3457934
1077.9358805 -644.3847704 -565.3389105
1077.9752460 -644.3847704 -565.3322348
1078.0146439 -644.3847704 -565.3257541
1078.0540725 -644.3847704 -565.3194672
1078.0935337 -644.3847704 -565.3133889
1078.1330288 -644.3847704 -565.3075356
1078.1725589 -644.3847704 -565.3019235
1078.2121247 -644.3847704 -565.2965689
1078.2517265 -644.3847704 -565.2914880
1078.2913643 -644.3847704 -565.2866970
1078.3310379 -644.3847704 -565.2822121
1078.3707465 -644.3847704 -565.2780491
1078.4104890 -644.3847704 -565.2742238
1078.4502641 -644.3847704 -565.2707518
1078.4900698 -644.3847704 -565.2676435
1078.5299025 -644.3847704 -565.2649010
1078.5697588 -644.3847704 -565.2625257
1078.6096353 -644.3847704 -565.2605187
1078.6495287 -644.3847704 -565.2588814
1078.6894356 -644.3847704 -565.2576151
1078.7293526 -644.3847704 -565.2567212
1078.7692762 -644.3847704 -565.2562012
1078.8092029 -644.3847704 -565.2560565
1078.8491293 -644.3847704 -565.2562887
1078.8890518 -644.3847704 -565.2568993
1078.9289676 -644.3847704 -565.2578897
1078.9688723 -644.3847704 -565.2592616
1079.6025667 -644.3847704 -565.3346659
1079.6417074 -644.3847704 -565.3425464
1079.6807862 -644.3847704 -565.3507282
1079.7198042 -644.3847704 -565.3591958
1079.4453801 -644.3847704 -565.3064648
1079.4847697 -644.3847704 -565.3129869
1079.5240978 -644.3847704 -565.3198710
1079.5633635 -644.3847704 -565.3271023
1079.2078477 -644.3847704 -565.2756339
1079.2475631 -644.3847704 -565.2797502
1079.2872341 -644.3847704 -565.2842744
1079.3268555 -644.3847704 -565.2892118
1079.3664211 -644.3847704 -565.2945635
1079.4059300 -644.3847704 -565.3003190
1079.0087619 -644.3847704 -565.2610167
1079.0486327 -644.3847704 -565.2631572
1079.0884808 -644.3847704 -565.2656860
1079.1283021 -644.3847704 -565.2686059
1079.1680925 -644.3847704 -565.2719206
1080.4132260 -644.3847704 -565.5472821
1080.4514182 -644.3847704 -565.5589264
1080.2985575 -644.3847704 -565.5126543
1080.3368005 -644.3847704 -565.5241300
1080.3750217 -644.3847704 -565.5356780
1080.1836498 -644.3847704 -565.4788288
1080.2219869 -644.3847704 -565.4899866
1080.2602879 -644.3847704 -565.5012676
1080.1068530 -644.3847704 -565.4569510
1080.1452733 -644.3847704 -565.4678123
1079.9913046 -644.3847704 -565.4254065
1080.0298707 -644.3847704 -565.4357374
1080.0683862 -644.3847704 -565.4462558
1079.8752863 -644.3847704 -565.3956433
1079.9140139 -644.3847704 -565.4053493
1079.9526862 -644.3847704 -565.4152737
1079.7587625 -644.3847704 -565.3679330
1079.7976613 -644.3847704 -565.3769259
1079.8365024 -644.3847704 -565.3861658
1081.1042816 -644.3847704 -565.7440863
1081.1432360 -644.3847704 -565.7528457
1081.1822782 -644.3847704 -565.7612048
1080.9879236 -644.3847704 -565.7156669
1081.0266280 -644.3847704 -565.7254711
1081.0654131 -644.3847704 -565.7349529
1080.8722494 -644.3847704 -565.6845798
1080.9107393 -644.3847704 -565.6951950
1080.9492957 -644.3847704 -565.7055661
1080.7954459 -644.3847704 -565.6627203
1080.8338202 -644.3847704 -565.6737463
1080.6805854 -644.3847704 -565.6287423
1080.7188353 -644.3847704 -565.6401929
1080.7571198 -644.3847704 -565.6515273
1080.6041602 -644.3847704 -565.6055932
1080.6423628 -644.3847704 -565.6172007
1080.4896029 -644.3847704 -565.5705953
1080.5277851 -644.3847704 -565.5822730
1080.5659693 -644.3847704 -565.5939442
1081.7366904 -644.3847704 -565.8269042
1081.7765727 -644.3847704 -565.8288181
1081.8164574 -644.3847704 -565.8306831
1081.8563410 -644.3847704 -565.8325696
1081.8962198 -644.3847704 -565.8345491
1081.9360887 -644.3847704 -565.8366892
1081.4183723 -644.3847704 -565.8014591
1081.4580081 -644.3847704 -565.8062658
1081.4977121 -644.3847704 -565.8104777
1081.5374698 -644.3847704 -565.8141523
1081.5772683 -644.3847704 -565.8173593
1081.6170971 -644.3847704 -565.8201684
1081.6569479 -644.3847704 -565.8226491
1081.6968140 -644.3847704 -565.8248711
1081.2214091 -644.3847704 -565.7691372
1081.2606292 -644.3847704 -565.7766163
1081.2999376 -644.3847704 -565.7836151
1081.3393328 -644.3847704 -565.7901066
1081.3788123 -644.3847704 -565.7960637
1082.6436033 -644.3847704 -565.9514504
1082.6817804 -644.3847704 -565.9631433
1082.5281798 -644.3847704 -565.9194597
1082.5668011 -644.3847704 -565.9295882
1082.6052763 -644.3847704 -565.9402587
1082.3723032 -644.3847704 -565.8847971
1082.4114720 -644.3847704 -565.8925407
1082.4505111 -644.3847704 -565.9009140
1082.4894152 -644.3847704 -565.9098944
1082.1748617 -644.3847704 -565.8556742
1082.2145164 -644.3847704 -565.8603133
1082.2541028 -644.3847704 -565.8655012
1082.2936064 -644.3847704 -565.8712839
1082.3330112 -644.3847704 -565.8777063
1081.9759455 -644.3847704 -565.8390415
1082.0157860 -644.3847704 -565.8416540
1082.0556049 -644.3847704 -565.8445751
1082.0953959 -644.3847704 -565.8478532
1082.1351512 -644.3847704 -565.8515368
1083.4076823 -644.3847704 -566.2916224
1083.3727264 -644.3847704 -566.2723245
1083.3029113 -644.3847704 -566.2335533
1083.3378203 -644.3847704 -566.2529362
1083.2679467 -644.3847704 -566.2142710
1083.1976444 -644.3847704 -566.1763937
1083.2328745 -644.3847704 -566.1951854
1083.1622078 -644.3847704 -566.1579952
1083.0905947 -644.3847704 -566.1226726
1083.1265259 -644.3847704 -566.1400809
1083.0180263 -644.3847704 -566.0893569
1083.0544247 -644.3847704 -566.1057661
1082.9445854 -644.3847704 -566.0580104
1082.9814098 -644.3847704 -566.0734401
1082.9075630 -644.3847704 -566.0430619
1082.7954025 -644.3847704 -566.0010420
1082.8329623 -644.3847704 -566.0145843
1082.8703521 -644.3847704 -566.0285887
1082.7198067 -644.3847704 -565.9753178
1082.7576817 -644.3847704 -565.9879548
1083.9263692 -644.3847704 -566.8463613
1083.9666168 -644.3847704 -566.8501566
1084.0067968 -644.3847704 -566.8439155
1083.8884569 -644.3847704 -566.8319965
1084.0458961 -644.3847704 -566.8298224
1083.8545640 -644.3847704 -566.8093904
1083.8245081 -644.3847704 -566.7817786
1083.7970808 -644.3847704 -566.7515568
1083.7708977 -644.3847704 -566.7202526
1083.7446155 -644.3847704 -566.6890323
1083.7168511 -644.3847704 -566.6591656
1084.0407693 -644.3847704 -566.5245711
1084.0804092 -644.3847704 -566.5293393
1084.1201644 -644.3847704 -566.5330292
1084.1600023 -644.3847704 -566.5356861
1083.8841315 -644.3847704 -566.4939376
1083.9229249 -644.3847704 -566.5033685
1083.9619851 -644.3847704 -566.5116242
1084.0012812 -644.3847704 -566.5186804
1083.8074266 -644.3847704 -566.4717822
1083.8456265 -644.3847704 -566.4833890
1083.7319848 -644.3847704 -566.4456362
1083.7695436 -644.3847704 -566.4591777
1083.6578486 -644.3847704 -566.4159818
1083.6947534 -644.3847704 -566.4312179
1083.5850001 -644.3847704 -566.3832850
1083.6212664 -644.3847704 -566.3999855
1083.5133707 -644.3847704 -566.3479925
1083.5490400 -644.3847704 -566.3659341
1083.4779535 -644.3847704 -566.3295569
1083.4427408 -644.3847704 -566.3107329
1084.1998942 -644.3847704 -566.5373557
1084.2398147 -644.3847704 -566.5380834
1084.2797417 -644.3847704 -566.5379140
1084.3196562 -644.3847704 -566.5368917
1084.3595419 -644.3847704 -566.5350593
1084.3993847 -644.3847704 -566.5324589
1084.4391730 -644.3847704 -566.5291399
1084.4789011 -644.3847704 -566.5251622
1084.5185650 -644.3847704 -566.5205852
1084.5581630 -644.3847704 -566.5154677
1084.5976958 -644.3847704 -566.5098672
1084.6371660 -644.3847704 -566.5038401
1084.6765780 -644.3847704 -566.4974416
1084.7159374 -644.3847704 -566.4907260
1084.7552510 -644.3847704 -566.4837467
1084.7945268 -644.3847704 -566.4765562
1084.8337726 -644.3847704 -566.4692066
1084.8729951 -644.3847704 -566.4617407
1084.9122007 -644.3847704 -566.4541862
1084.9513942 -644.3847704 -566.4465695
1084.9905807 -644.3847704 -566.4389168
1085.0297653 -644.3847704 -566.4312544
1085.0689532 -644.3847704 -566.4236088
1085.1081495 -644.3847704 -566.4160061
1085.1473591 -644.3847704 -566.4084727
1085.1865869 -644.3847704 -566.4010349
1085.2258376 -644.3847704 -566.3937190
1085.2651161 -644.3847704 -566.3865512
1085.3044284 -644.3847704 -566.3795639
1085.3437808 -644.3847704 -566.3728070
1085.3831806 -644.3847704 -566.3663335
1085.4226341 -644.3847704 -566.3601969
1085.4621462 -644.3847704 -566.3544514
1085.5017204 -644.3847704 -566.3491523
1085.5413583 -644.3847704 -566.3443556
1085.5810598 -644.3847704 -566.3401184
1085.6208220 -644.3847704 -566.3364988
1086.2913088 -644.3847704 -566.4067331
1086.3292412 -644.3847704 -566.4191955
1086.3669433 -644.3847704 -566.4323394
1086.2147216 -644.3847704 -566.3841465
1086.2531373 -644.3847704 -566.3950251
1086.0587097 -644.3847704 -566.3503389
1086.0980343 -644.3847704 -566.3572401
1086.1371613 -644.3847704 -566.3651842
1086.1760614 -644.3847704 -566.3741736
1085.6606397 -644.3847704 -566.3335553
1085.7005049 -644.3847704 -566.3313473
1085.7404066 -644.3847704 -566.3299286
1085.7803289 -644.3847704 -566.3293311
1085.8202547 -644.3847704 -566.3295810
1085.8601654 -644.3847704 -566.3307048
1085.9000405 -644.3847704 -566.3327288
1085.9398576 -644.3847704 -566.3356791
1085.9795925 -644.3847704 -566.3395813
1086.0192192 -644.3847704 -566.3444600
1087.0957217 -644.3847704 -566.7580139
1087.0595700 -644.3847704 -566.7410699
1086.9874151 -644.3847704 -566.7068622
1087.0234736 -644.3847704 -566.7240068
1086.9153434 -644.3847704 -566.6724727
1086.9513775 -644.3847704 -566.6896729
1086.8432366 -644.3847704 -566.6381558
1086.8793007 -644.3847704 -566.6552912
1086.8071385 -644.3847704 -566.6210931
1086.7347914 -644.3847704 -566.5872901
1086.7709940 -644.3847704 -566.6041293
1086.6621657 -644.3847704 -566.5540896
1086.6985190 -644.3847704 -566.5706016
1086.5891739 -644.3847704 -566.5217007
1086.6257208 -644.3847704 -566.5377804
1086.5525149 -644.3847704 -566.5058776
1086.4788028 -644.3847704 -566.4751627
1086.5157315 -644.3847704 -566.4903460
1086.4044271 -644.3847704 -566.4460939
1086.4417078 -644.3847704 -566.4603905
1087.8080116 -644.3847704 -567.0145215
1087.8470203 -644.3847704 -567.0230400
1087.6918296 -644.3847704 -566.9854077
1087.7304112 -644.3847704 -566.9956866
1087.7691400 -644.3847704 -567.0053972
1087.6151226 -644.3847704 -566.9632139
1087.6533989 -644.3847704 -566.9745778
1087.5390440 -644.3847704 -566.9389509
1087.5770035 -644.3847704 -566.9513327
1087.4261382 -644.3847704 -566.8989627
1087.4636103 -644.3847704 -566.9127501
1087.5012459 -644.3847704 -566.9260848
1087.3516855 -644.3847704 -566.8700908
1087.3888300 -644.3847704 -566.8847379
1087.3147082 -644.3847704 -566.8550389
1087.2412163 -644.3847704 -566.8238329
1087.2778891 -644.3847704 -566.8396084
1087.1682591 -644.3847704 -566.7913915
1087.2046776 -644.3847704 -566.8077482
1087.1319458 -644.3847704 -566.7748006
1087.9648066 -644.3847704 -567.0447596
1088.0042971 -644.3847704 -567.0506506
1088.0438870 -644.3847704 -567.0558308
1088.0835659 -644.3847704 -567.0602777
1088.1233220 -644.3847704 -567.0639686
1088.1631426 -644.3847704 -567.0668804
1088.2030131 -644.3847704 -567.0689908
1088.2429172 -644.3847704 -567.0703077
1088.2828392 -644.3847704 -567.0708785
1088.3227655 -644.3847704 -567.0707537
1088.3626848 -644.3847704 -567.0699838
1088.4025886 -644.3847704 -567.0686189
1088.4424702 -644.3847704 -567.0667090
1088.4823252 -644.3847704 -567.0643036
1088.5221510 -644.3847704 -567.0614515
1088.5619464 -644.3847704 -567.0582011
1087.8861602 -644.3847704 -567.0309330
1087.9254248 -644.3847704 -567.0381799
1088.6017118 -644.3847704 -567.0546000
1088.6414482 -644.3847704 -567.0506957
1088.6811571 -644.3847704 -567.0465295
1088.7208412 -644.3847704 -567.0421331
1088.7605028 -644.3847704 -567.0375370
1088.8001444 -644.3847704 -567.0327718
1088.8397691 -644.3847704 -567.0278680
1088.8793804 -644.3847704 -567.0228561
1088.9189817 -644.3847704 -567.0177665
1088.9585770 -644.3847704 -567.0126297
1088.9981701 -644.3847704 -567.0074762
1089.0377649 -644.3847704 -567.0023365
1089.0773654 -644.3847704 -566.9972413
1089.1169753 -644.3847704 -566.9922201
1089.1565978 -644.3847704 -566.9873000
1089.1962359 -644.3847704 -566.9825074
1089.2358924 -644.3847704 -566.9778692
1089.2755695 -644.3847704 -566.9734119
1089.3152695 -644.3847704 -566.9691626
1089.3549938 -644.3847704 -566.9651481
1089.3947437 -644.3847704 -566.9613954
1089.4345198 -644.3847704 -566.9579317
1089.4743221 -644.3847704 -566.9547839
1089.5141501 -644.3847704 -566.9519792
1089.5540021 -644.3847704 -566.9495369
1089.5938741 -644.3847704 -566.9474468
1089.6337623 -644.3847704 -566.9456916
1089.6736633 -644.3847704 -566.9442538
1089.7135739 -644.3847704 -566.9431158
1089.7534917 -644.3847704 -566.9422603
1089.7934142 -644.3847704 -566.9416695
1089.8333397 -644.3847704 -566.9413262
1089.8732665 -644.3847704 -566.9412126
1089.9131933 -644.3847704 -566.9413115
1089.9531192 -644.3847704 -566.9416053
1089.9930433 -644.3847704 -566.9420823
1090.0329644 -644.3847704 -566.9427605
1090.7874032 -644.3847704 -567.0153551
1090.5897455 -644.3847704 -566.9873229
1090.6292718 -644.3847704 -566.9929677
1090.6687899 -644.3847704 -566.9986693
1090.7083107 -644.3847704 -567.0043521
1090.7478450 -644.3847704 -567.0099397
1090.3519143 -644.3847704 -566.9588095
1090.3916637 -644.3847704 -566.9625710
1090.4313650 -644.3847704 -566.9668093
1090.4710181 -644.3847704 -566.9714783
1090.5106277 -644.3847704 -566.9765034
1090.5502007 -644.3847704 -566.9818099
1090.0728810 -644.3847704 -566.9436679
1090.1127909 -644.3847704 -566.9448326
1090.1526915 -644.3847704 -566.9462826
1090.1925795 -644.3847704 -566.9480463
1090.2324510 -644.3847704 -566.9501522
1090.2723011 -644.3847704 -566.9526289
1090.3121244 -644.3847704 -566.9555051
1091.4061280 -644.3847704 -567.2431992
1091.4278979 -644.3847704 -567.1997237
1091.0653676 -644.3847704 -567.0439949
1091.1052135 -644.3847704 -567.0465332
1091.1450841 -644.3847704 -567.0486522
1091.1849749 -644.3847704 -567.0503432
1091.2248816 -644.3847704 -567.0515982
1091.2647997 -644.3847704 -567.0524098
1091.3047247 -644.3847704 -567.0527710
1091.3446513 -644.3847704 -567.0526736
1091.3845741 -644.3847704 -567.0521090
1091.4244873 -644.3847704 -567.0510686
1091.4643850 -644.3847704 -567.0495439
1091.5042608 -644.3847704 -567.0475262
1090.8269947 -644.3847704 -567.0205198
1090.8666267 -644.3847704 -567.0253600
1090.9063002 -644.3847704 -567.0298442
1090.9460135 -644.3847704 -567.0339608
1090.9857644 -644.3847704 -567.0376986
1091.0255501 -644.3847704 -567.0410468
1091.5441081 -644.3847704 -567.0450070
1091.5839198 -644.3847704 -567.0419778
1091.6236888 -644.3847704 -567.0384301
1091.6634072 -644.3847704 -567.0343558
1091.7030674 -644.3847704 -567.0297466
1091.7426614 -644.3847704 -567.0245978
1091.7821829 -644.3847704 -567.0189182
1091.8216261 -644.3847704 -567.0127192
1091.8609859 -644.3847704 -567.0060114
1091.9002573 -644.3847704 -566.9988045
1091.9394355 -644.3847704 -566.9911075
1091.9785160 -644.3847704 -566.9829286
1092.0174940 -644.3847704 -566.9742751
1092.0563652 -644.3847704 -566.9651536
1092.0951251 -644.3847704 -566.9555699
1092.1337692 -644.3847704 -566.9455293
1092.1722950 -644.3847704 -566.9350448
1092.2107123 -644.3847704 -566.9241691
1092.2490356 -644.3847704 -566.9129664
1092.2872815 -644.3847704 -566.9015022
1092.3254683 -644.3847704 -566.8898423
1092.3636154 -644.3847704 -566.8780534
1092.4017434 -644.3847704 -566.8662029
1092.4398734 -644.3847704 -566.8543588
