# 3D Systems, Inc.
# New Model
1072.0410165 -638.3847704 -565.3179983
1072.0848334 -638.3847704 -565.3195476
1072.1286372 -638.3847704 -565.3214318
1072.1724262 -638.3847704 -565.3236290
1072.2161997 -638.3847704 -565.3261168
1072.2599572 -638.3847704 -565.3288718
1073.0890801 -638.3847704 -565.4086496
1072.6531604 -638.3847704 -565.3618511
1072.6968056 -638.3847704 -565.3660230
1072.7404439 -638.3847704 -565.3702675
1072.7840735 -638.3847704 -565.3745996
1072.8276928 -638.3847704 -565.3790345
1072.8713000 -638.3847704 -565.3835874
1072.9148930 -638.3847704 -565.3882733
1072.9584699 -638.3847704 -565.3931074
1073.0020283 -638.3847704 -565.3981048
1073.0455659 -638.3847704 -565.4032806
1072.3036987 -638.3847704 -565.3318707
1072.3474245 -638.3847704 -565.3350902
1072.3911353 -638.3847704 -565.3385070
1072.4348322 -638.3847704 -565.3420979
1072.4785165 -638.3847704 -565.3458395
1072.5221896 -638.3847704 -565.3497087
1072.5658534 -638.3847704 -565.3536823
1072.6095096 -638.3847704 -565.3577371
1073.6964601 -638.3847704 -565.4971996
1073.7398114 -638.3847704 -565.5037548
1073.7831632 -638.3847704 -565.5103071
1073.8265145 -638.3847704 -565.5168620
1073.8698646 -638.3847704 -565.5234252
1073.9132126 -638.3847704 -565.5300023
1073.3930266 -638.3847704 -565.4511406
1073.4363822 -638.3847704 -565.4576678
1073.4797304 -638.3847704 -565.4642446
1073.5230743 -638.3847704 -565.4708493
1073.5664172 -638.3847704 -565.4774606
1073.6097622 -638.3847704 -565.4840579
1073.6531101 -638.3847704 -565.4906358
1073.1325683 -638.3847704 -565.4142257
1073.1760302 -638.3847704 -565.4200024
1073.2194680 -638.3847704 -565.4259582
1073.2628839 -638.3847704 -565.4320717
1073.3062804 -638.3847704 -565.4383209
1073.3496603 -638.3847704 -565.4446844
1074.3033257 -638.3847704 -565.5893222
1074.3467398 -638.3847704 -565.5954499
1074.3901871 -638.3847704 -565.6013377
1074.4336716 -638.3847704 -565.6069432
1074.4771968 -638.3847704 -565.6122235
1074.5207650 -638.3847704 -565.6171354
1074.5643773 -638.3847704 -565.6216374
1074.6080320 -638.3847704 -565.6257075
1074.6517255 -638.3847704 -565.6293367
1074.6954540 -638.3847704 -565.6325165
1073.9998988 -638.3847704 -565.5432202
1074.0432353 -638.3847704 -565.5498722
1074.0865667 -638.3847704 -565.5565582
1074.1298967 -638.3847704 -565.5632551
1074.1732314 -638.3847704 -565.5699216
1074.2165771 -638.3847704 -565.5765161
1074.2599399 -638.3847704 -565.5829969
1073.9565576 -638.3847704 -565.5365987
1074.7392133 -638.3847704 -565.6352382
1074.7829992 -638.3847704 -565.6374934
1074.8268069 -638.3847704 -565.6392737
1074.8706316 -638.3847704 -565.6405711
1074.9144680 -638.3847704 -565.6413777
1074.9583107 -638.3847704 -565.6416856
1075.0021541 -638.3847704 -565.6414874
1075.0459923 -638.3847704 -565.6407806
1075.0898206 -638.3847704 -565.6396072
1075.1336366 -638.3847704 -565.6380331
1075.1774393 -638.3847704 -565.6361242
1075.2212295 -638.3847704 -565.6339460
1075.2650093 -638.3847704 -565.6315639
1075.3087812 -638.3847704 -565.6290427
1075.3525489 -638.3847704 -565.6264472
1075.3963161 -638.3847704 -565.6238421
1075.4400864 -638.3847704 -565.6212919
1075.4838636 -638.3847704 -565.6188614
1075.5276500 -638.3847704 -565.6166105
1075.5714461 -638.3847704 -565.6145607
1075.6152512 -638.3847704 -565.6127137
1075.6590644 -638.3847704 -565.6110715
1075.7028849 -638.3847704 -565.6096357
1075.7467117 -638.3847704 -565.6084081
1075.7905439 -638.3847704 -565.6073903
1075.8343805 -638.3847704 -565.6065840
1075.8782204 -638.3847704 -565.6059906
1075.9220628 -638.3847704 -565.6056119
1075.9659064 -638.3847704 -565.6054492
1076.0097505 -638.3847704 -565.6055017
1076.0535940 -638.3847704 -565.6057520
1076.0974362 -638.3847704 -565.6061747
1076.1412767 -638.3847704 -565.6067447
1076.1851155 -638.3847704 -565.6074370
1076.2289527 -638.3847704 -565.6082264
1076.2727885 -638.3847704 -565.6090880
1076.3166234 -638.3847704 -565.6099968
1076.3604578 -638.3847704 -565.6109277
1076.9296480 -638.3847704 -565.6361654
1076.9731519 -638.3847704 -565.6416072
1077.0165496 -638.3847704 -565.6478440
1077.0598341 -638.3847704 -565.6548248
1077.1030013 -638.3847704 -565.6624987
1077.1460496 -638.3847704 -565.6708152
1077.1889794 -638.3847704 -565.6797247
1076.4042923 -638.3847704 -565.6118559
1076.4481274 -638.3847704 -565.6127564
1076.4919637 -638.3847704 -565.6136138
1076.5357999 -638.3847704 -565.6144803
1076.5796343 -638.3847704 -565.6154371
1076.6234644 -638.3847704 -565.6165656
1076.6672872 -638.3847704 -565.6179477
1076.7110979 -638.3847704 -565.6196652
1076.7548900 -638.3847704 -565.6218005
1076.7986545 -638.3847704 -565.6244360
1076.8423797 -638.3847704 -565.6276540
1076.8860504 -638.3847704 -565.6315367
1077.9844686 -638.3847704 -565.9238952
1077.8617070 -638.3847704 -565.8766716
1077.9027202 -638.3847704 -565.8921702
1077.9436222 -638.3847704 -565.9079607
1077.6961939 -638.3847704 -565.8187180
1077.7377788 -638.3847704 -565.8326105
1077.7792313 -638.3847704 -565.8468931
1077.8205435 -638.3847704 -565.8615766
1077.5707186 -638.3847704 -565.7792728
1077.6126567 -638.3847704 -565.7920602
1077.6544841 -638.3847704 -565.8052049
1077.4019868 -638.3847704 -565.7314754
1077.4443048 -638.3847704 -565.7429442
1077.4865366 -638.3847704 -565.7547259
1077.5286765 -638.3847704 -565.7668318
1077.2317929 -638.3847704 -565.6891780
1077.2744942 -638.3847704 -565.6991269
1077.3170888 -638.3847704 -565.7095238
1077.3595836 -638.3847704 -565.7203220
1078.3582575 -638.3847704 -566.0491325
1078.4011108 -638.3847704 -566.0584124
1078.4442050 -638.3847704 -566.0665014
1078.4875033 -638.3847704 -566.0734169
1078.5309709 -638.3847704 -566.0791738
1078.5745752 -638.3847704 -566.0837849
1078.6182848 -638.3847704 -566.0872606
1078.6620695 -638.3847704 -566.0896087
1078.7059001 -638.3847704 -566.0908343
1078.7497478 -638.3847704 -566.0909399
1078.7935833 -638.3847704 -566.0899251
1078.2314888 -638.3847704 -566.0142037
1078.2734327 -638.3847704 -566.0269574
1078.3156856 -638.3847704 -566.0386427
1078.0662227 -638.3847704 -565.9556056
1078.1072433 -638.3847704 -565.9710846
1078.1484305 -638.3847704 -565.9861125
1078.1898321 -638.3847704 -566.0005370
1078.0253164 -638.3847704 -565.9398262
1078.8373710 -638.3847704 -566.0878006
1078.8810959 -638.3847704 -566.0846408
1078.9247438 -638.3847704 -566.0805438
1078.9683060 -638.3847704 -566.0756118
1079.0117799 -638.3847704 -566.0699492
1079.0551684 -638.3847704 -566.0636619
1079.0984791 -638.3847704 -566.0568561
1079.1417234 -638.3847704 -566.0496380
1079.1849156 -638.3847704 -566.0421127
1079.2280721 -638.3847704 -566.0343848
1079.2712112 -638.3847704 -566.0265574
1079.3143532 -638.3847704 -566.0187291
1079.3575113 -638.3847704 -566.0109887
1079.4007000 -638.3847704 -566.0034220
1079.4439331 -638.3847704 -565.9961146
1079.4872229 -638.3847704 -565.9891521
1079.5305795 -638.3847704 -565.9826210
1079.5740107 -638.3847704 -565.9766087
1079.6175211 -638.3847704 -565.9712034
1080.3594313 -638.3847704 -566.0025567
1080.4025904 -638.3847704 -566.0102719
1080.4456879 -638.3847704 -566.0183255
1079.6611119 -638.3847704 -565.9664948
1079.7047799 -638.3847704 -565.9625731
1079.7485173 -638.3847704 -565.9595296
1079.7923104 -638.3847704 -565.9574314
1079.8361386 -638.3847704 -565.9562631
1079.8799817 -638.3847704 -565.9559914
1079.9238219 -638.3847704 -565.9565830
1079.9676433 -638.3847704 -565.9580041
1080.0114319 -638.3847704 -565.9602213
1080.0551754 -638.3847704 -565.9632014
1080.0988632 -638.3847704 -565.9669115
1080.1424864 -638.3847704 -565.9713193
1080.1860373 -638.3847704 -565.9763929
1080.2295092 -638.3847704 -565.9821011
1080.2728961 -638.3847704 -565.9884056
1080.3162020 -638.3847704 -565.9952460
1081.0918539 -638.3847704 -566.1404384
1081.1352142 -638.3847704 -566.1469371
1081.1786274 -638.3847704 -566.1530813
1081.2221016 -638.3847704 -566.1587969
1081.2656495 -638.3847704 -566.1639134
1080.8326837 -638.3847704 -566.0953942
1080.8757727 -638.3847704 -566.1035008
1080.9189003 -638.3847704 -566.1113996
1080.9620695 -638.3847704 -566.1190669
1081.0052833 -638.3847704 -566.1264786
1081.0485441 -638.3847704 -566.1336106
1080.6176791 -638.3847704 -566.0526041
1080.6606396 -638.3847704 -566.0613608
1080.7036118 -638.3847704 -566.0700613
1080.7466072 -638.3847704 -566.0786512
1080.7896298 -638.3847704 -566.0871032
1080.4887337 -638.3847704 -566.0266515
1080.5317393 -638.3847704 -566.0351838
1080.5747167 -638.3847704 -566.0438566
1081.3092811 -638.3847704 -566.1682457
1081.3529971 -638.3847704 -566.1716030
1081.3967855 -638.3847704 -566.1737892
1081.4406186 -638.3847704 -566.1746044
1081.4844502 -638.3847704 -566.1738468
1081.5282129 -638.3847704 -566.1713184
1081.5718156 -638.3847704 -566.1668307
1081.6151438 -638.3847704 -566.1602136
1081.6580664 -638.3847704 -566.1513349
1081.7005050 -638.3847704 -566.1403402
1081.7424652 -638.3847704 -566.1276248
1081.7839986 -638.3847704 -566.1135667
1081.8251851 -638.3847704 -566.0985138
1081.8661214 -638.3847704 -566.0827870
1081.9069141 -638.3847704 -566.0666870
1081.9476737 -638.3847704 -566.0505017
1081.9885108 -638.3847704 -566.0345140
1082.0295322 -638.3847704 -566.0190095
1082.0708368 -638.3847704 -566.0042835
1082.5337011 -638.3847704 -566.0017451
1082.5772843 -638.3847704 -566.0068486
1082.6208997 -638.3847704 -566.0116696
1082.6645364 -638.3847704 -566.0162929
1082.7081848 -638.3847704 -566.0208042
1082.7518358 -638.3847704 -566.0252898
1082.7954803 -638.3847704 -566.0298361
1082.8391092 -638.3847704 -566.0345296
1082.8827123 -638.3847704 -566.0394559
1082.1125160 -638.3847704 -565.9906440
1082.1546192 -638.3847704 -565.9783508
1082.1971389 -638.3847704 -565.9675942
1082.2400612 -638.3847704 -565.9585877
1082.5011319 -638.3847704 -565.9588347
1082.5430252 -638.3847704 -565.9716554
1082.2833532 -638.3847704 -565.9515851
1082.3269512 -638.3847704 -565.9468867
1082.3707468 -638.3847704 -565.9448441
1082.4145667 -638.3847704 -565.9458591
1082.4581508 -638.3847704 -565.9503723
1083.6588199 -638.3847704 -566.1843067
1083.7017305 -638.3847704 -566.1934809
1083.4441866 -638.3847704 -566.1388058
1083.4871051 -638.3847704 -566.1479494
1083.5300315 -638.3847704 -566.1570520
1083.5729636 -638.3847704 -566.1661244
1083.6158953 -638.3847704 -566.1751986
1083.2293604 -638.3847704 -566.0942190
1083.2723927 -638.3847704 -566.1028076
1083.3153811 -638.3847704 -566.1116140
1083.3583357 -638.3847704 -566.1205846
1083.4012673 -638.3847704 -566.1296663
1082.9697941 -638.3847704 -566.0503450
1083.0132449 -638.3847704 -566.0564725
1083.0566171 -638.3847704 -566.0631385
1083.0999096 -638.3847704 -566.0703048
1083.1431267 -638.3847704 -566.0779119
1083.1862745 -638.3847704 -566.0859021
1082.9262783 -638.3847704 -566.0446999
1084.2574202 -638.3847704 -566.3223032
1084.3005591 -638.3847704 -566.3303651
1084.3438772 -638.3847704 -566.3373928
1084.3873758 -638.3847704 -566.3431863
1084.4310405 -638.3847704 -566.3475330
1084.4748330 -638.3847704 -566.3502233
1084.5186931 -638.3847704 -566.3512480
1084.0862740 -638.3847704 -566.2833282
1084.1289053 -638.3847704 -566.2937417
1084.1716186 -638.3847704 -566.3038183
1084.2144474 -638.3847704 -566.3133951
1083.8730903 -638.3847704 -566.2314698
1083.9158222 -638.3847704 -566.2414405
1083.9584954 -638.3847704 -566.2516564
1084.0011079 -638.3847704 -566.2621259
1084.0436878 -638.3847704 -566.2727368
1083.7446201 -638.3847704 -566.2027533
1083.7874816 -638.3847704 -566.2121553
1083.8303075 -638.3847704 -566.2217176
1084.5625647 -638.3847704 -566.3507662
1084.6064036 -638.3847704 -566.3489558
1084.6501823 -638.3847704 -566.3460049
1084.6938881 -638.3847704 -566.3421061
1084.7375211 -638.3847704 -566.3374535
1084.7810911 -638.3847704 -566.3322400
1084.8246154 -638.3847704 -566.3266556
1084.8681156 -638.3847704 -566.3208867
1084.9116153 -638.3847704 -566.3151156
1084.9551381 -638.3847704 -566.3095171
1084.9987010 -638.3847704 -566.3042312
1085.0423145 -638.3847704 -566.2993796
1085.0859864 -638.3847704 -566.2950847
1085.1297199 -638.3847704 -566.2914710
1085.1735127 -638.3847704 -566.2886663
1085.2173553 -638.3847704 -566.2868024
1085.2612300 -638.3847704 -566.2860150
1085.3051090 -638.3847704 -566.2864439
1085.3489531 -638.3847704 -566.2882320
1085.7796502 -638.3847704 -566.3688704
1085.8225205 -638.3847704 -566.3782330
1085.8655536 -638.3847704 -566.3868167
1085.9087799 -638.3847704 -566.3943702
1085.9521936 -638.3847704 -566.4007592
1085.9957704 -638.3847704 -566.4059197
1086.0394806 -638.3847704 -566.4097871
1086.0832894 -638.3847704 -566.4122971
1086.1271561 -638.3847704 -566.4133857
1086.1710339 -638.3847704 -566.4129908
1085.6087752 -638.3847704 -566.3287400
1085.6515178 -638.3847704 -566.3386717
1085.6942054 -638.3847704 -566.3488375
1085.7368967 -638.3847704 -566.3589874
1085.3927093 -638.3847704 -566.2915237
1085.4363116 -638.3847704 -566.2964431
1085.4797153 -638.3847704 -566.3028849
1085.5229138 -638.3847704 -566.3105895
1085.5659227 -638.3847704 -566.3192942
1086.2148700 -638.3847704 -566.4110535
1086.2586055 -638.3847704 -566.4075192
1086.3021760 -638.3847704 -566.4023393
1086.3455120 -638.3847704 -566.3954728
1086.3885478 -638.3847704 -566.3869172
1086.4312638 -638.3847704 -566.3768763
1086.4736799 -638.3847704 -566.3656282
1086.5158365 -638.3847704 -566.3534381
1086.5577883 -638.3847704 -566.3405578
1086.5995996 -638.3847704 -566.3272278
1086.6413406 -638.3847704 -566.3136797
1086.6830835 -638.3847704 -566.3001400
1086.7249004 -638.3847704 -566.2868335
1086.7668600 -638.3847704 -566.2739872
1086.8090242 -638.3847704 -566.2618333
1086.8514401 -638.3847704 -566.2505942
1086.8940950 -638.3847704 -566.2402980
1086.9369450 -638.3847704 -566.2308446
1086.9799511 -638.3847704 -566.2221277
1087.0230797 -638.3847704 -566.2140378
1087.0663019 -638.3847704 -566.2064634
1087.1095928 -638.3847704 -566.1992916
1087.1529305 -638.3847704 -566.1924083
1087.1962956 -638.3847704 -566.1856992
1087.2396698 -638.3847704 -566.1790494
1087.2830354 -638.3847704 -566.1723436
1087.3263750 -638.3847704 -566.1654719
1087.3696862 -638.3847704 -566.1584238
1087.4129811 -638.3847704 -566.1512765
1087.4562728 -638.3847704 -566.1441104
1087.4995746 -638.3847704 -566.1370057
1087.5428994 -638.3847704 -566.1300426
1087.5862592 -638.3847704 -566.1233013
1087.6296646 -638.3847704 -566.1168613
1087.6731247 -638.3847704 -566.1108022
1087.7166461 -638.3847704 -566.1052025
1087.7602330 -638.3847704 -566.1001401
1087.8038868 -638.3847704 -566.0956907
1088.5881177 -638.3847704 -566.1478259
1088.6305958 -638.3847704 -566.1588232
1088.2858384 -638.3847704 -566.0948102
1088.3294423 -638.3847704 -566.0997107
1088.3729339 -638.3847704 -566.1055220
1088.4162956 -638.3847704 -566.1122345
1088.4595103 -638.3847704 -566.1198364
1088.5025620 -638.3847704 -566.1283134
1088.5454357 -638.3847704 -566.1376493
1087.8476047 -638.3847704 -566.0919028
1087.8913766 -638.3847704 -566.0887946
1087.9351926 -638.3847704 -566.0863834
1087.9790425 -638.3847704 -566.0846883
1088.0229148 -638.3847704 -566.0837300
1088.0667973 -638.3847704 -566.0835307
1088.1106764 -638.3847704 -566.0841141
1088.1545374 -638.3847704 -566.0855059
1088.1983638 -638.3847704 -566.0877330
1088.2421377 -638.3847704 -566.0908243
1089.4499661 -638.3847704 -566.5662835
1089.3798598 -638.3847704 -566.5134991
1089.4151202 -638.3847704 -566.5396157
1089.3080118 -638.3847704 -566.4631149
1089.3441632 -638.3847704 -566.4879824
1089.2342856 -638.3847704 -566.4155256
1089.2713900 -638.3847704 -566.4389461
1089.1586007 -638.3847704 -566.3711081
1089.1966897 -638.3847704 -566.3929018
1089.0810699 -638.3847704 -566.3299834
1089.1200505 -638.3847704 -566.3501402
1089.0019283 -638.3847704 -566.2920486
1089.0416872 -638.3847704 -566.3106238
1088.8806263 -638.3847704 -566.2409214
1088.9213765 -638.3847704 -566.2572070
1088.9618173 -638.3847704 -566.2742465
1088.7567038 -638.3847704 -566.1965196
1088.7982727 -638.3847704 -566.2105828
1088.8395858 -638.3847704 -566.2253820
1088.6728589 -638.3847704 -566.1706198
1088.7148975 -638.3847704 -566.1831932
1090.2709436 -638.3847704 -567.2935922
1090.2379690 -638.3847704 -567.2646408
1090.1720535 -638.3847704 -567.2066996
1090.2050013 -638.3847704 -567.2356815
1090.1062692 -638.3847704 -567.1486095
1090.1391385 -638.3847704 -567.1776805
1090.0734588 -638.3847704 -567.1194723
1090.0080671 -638.3847704 -567.0609410
1090.0407203 -638.3847704 -567.0902542
1089.9755123 -638.3847704 -567.0315184
1089.9107349 -638.3847704 -566.9723062
1089.9430692 -638.3847704 -567.0019725
1089.8784777 -638.3847704 -566.9425559
1089.8140513 -638.3847704 -566.8829601
1089.8462619 -638.3847704 -566.9127609
1089.7818100 -638.3847704 -566.8531926
1089.7170912 -638.3847704 -566.7939150
1089.7495019 -638.3847704 -566.8234977
1089.6518197 -638.3847704 -566.7352474
1089.6845422 -638.3847704 -566.7644845
1089.6188888 -638.3847704 -566.7062453
1089.5522673 -638.3847704 -566.6491185
1089.5857157 -638.3847704 -566.6775210
1089.5185125 -638.3847704 -566.6210814
1089.4844214 -638.3847704 -566.5934543
1091.0658497 -638.3847704 -567.9843543
1091.0996446 -638.3847704 -568.0123464
1090.9985392 -638.3847704 -567.9280383
1091.0321513 -638.3847704 -567.9562472
1090.9650086 -638.3847704 -567.8997330
1090.8981733 -638.3847704 -567.8428560
1090.9315548 -638.3847704 -567.8713369
1090.8648593 -638.3847704 -567.8142962
1090.7984144 -638.3847704 -567.7569640
1090.8316080 -638.3847704 -567.7856635
1090.7321805 -638.3847704 -567.6993884
1090.7652737 -638.3847704 -567.7282036
1090.6991299 -638.3847704 -567.6705245
1090.6331339 -638.3847704 -567.6126740
1090.6661162 -638.3847704 -567.6416178
1090.6001783 -638.3847704 -567.5836997
1090.5343262 -638.3847704 -567.5256840
1090.5672442 -638.3847704 -567.5547010
1090.5014191 -638.3847704 -567.4966545
1090.4356167 -638.3847704 -567.4385822
1090.4685177 -638.3847704 -567.4676186
1090.3697950 -638.3847704 -567.3805315
1090.4027109 -638.3847704 -567.4095511
1090.3368638 -638.3847704 -567.3515292
1090.3039125 -638.3847704 -567.3225502
1091.8598281 -638.3847704 -568.5299929
1091.8986410 -638.3847704 -568.5504634
1091.7827549 -638.3847704 -568.4880210
1091.8211978 -638.3847704 -568.5091806
1091.7064864 -638.3847704 -568.4446033
1091.7445136 -638.3847704 -568.4665000
1091.6311254 -638.3847704 -568.3996301
1091.6686861 -638.3847704 -568.4223174
1091.5567731 -638.3847704 -568.3530081
1091.5938169 -638.3847704 -568.3765302
1091.4835283 -638.3847704 -568.3046648
1091.5200063 -638.3847704 -568.3290552
1091.4114807 -638.3847704 -568.2545553
1091.4473505 -638.3847704 -568.2798313
1091.3406110 -638.3847704 -568.2027931
1091.3759072 -638.3847704 -568.2288641
1091.3055729 -638.3847704 -568.1763763
1091.2361915 -638.3847704 -568.1226337
1091.2707730 -638.3847704 -568.1496462
1091.1676032 -638.3847704 -568.0678809
1091.2018084 -638.3847704 -568.0953690
1091.1335555 -638.3847704 -568.0401975
1092.7319287 -638.3847704 -568.8394308
1092.4266840 -638.3847704 -568.7626556
1092.4695416 -638.3847704 -568.7721170
1092.5127020 -638.3847704 -568.7800548
1092.5561278 -638.3847704 -568.7863374
1092.5997687 -638.3847704 -568.7908340
1092.6435603 -638.3847704 -568.7934184
1092.6874244 -638.3847704 -568.7939739
1092.7312689 -638.3847704 -568.7923981
1092.2586753 -638.3847704 -568.7120830
1092.3001485 -638.3847704 -568.7263984
1092.3419683 -638.3847704 -568.7396726
1092.3841546 -638.3847704 -568.7517994
1092.1361909 -638.3847704 -568.6638823
1092.1767091 -638.3847704 -568.6807358
1092.2175327 -638.3847704 -568.6968305
1092.0560113 -638.3847704 -568.6281865
1092.0959634 -638.3847704 -568.6463440
1091.9376496 -638.3847704 -568.5705609
1091.9768702 -638.3847704 -568.5902442
1092.0163188 -638.3847704 -568.6094688
1092.7717032 -638.3847704 -568.8211598
1092.8123485 -638.3847704 -568.8047560
1092.8534618 -638.3847704 -568.7894806
1092.8947774 -638.3847704 -568.7747280
1092.9360939 -638.3847704 -568.7599728
1092.9772283 -638.3847704 -568.7447271
1093.0179829 -638.3847704 -568.7285060
1093.0581108 -638.3847704 -568.7108006
1093.0972735 -638.3847704 -568.6910586
1093.1349854 -638.3847704 -568.6686827
1093.1705488 -638.3847704 -568.6430644
1093.2031227 -638.3847704 -568.6137912
1093.2324137 -638.3847704 -568.5812271
1093.2585261 -638.3847704 -568.5460439
1093.2817514 -638.3847704 -568.5088714
1093.3024884 -638.3847704 -568.4702406
1093.3211787 -638.3847704 -568.4305706
1093.3382669 -638.3847704 -568.3901811
1093.3541836 -638.3847704 -568.3493150
1093.3693421 -638.3847704 -568.3081625
1093.3841440 -638.3847704 -568.2668828
1093.3989893 -638.3847704 -568.2256231
1093.4142223 -638.3847704 -568.1845179
1093.4299610 -638.3847704 -568.1436057
1093.4462667 -638.3847704 -568.1029073
1093.4631904 -638.3847704 -568.0624626
1093.4807803 -638.3847704 -568.0223074
1093.4990803 -638.3847704 -567.9824746
1093.5181272 -638.3847704 -567.9429961
1093.5379500 -638.3847704 -567.9039032
1093.5585692 -638.3847704 -567.8652252
1093.5799962 -638.3847704 -567.8269889
1093.6022356 -638.3847704 -567.7892152
1093.6252567 -638.3847704 -567.7518948
1093.6489307 -638.3847704 -567.7149832
1093.6731337 -638.3847704 -567.6784153
1093.6977545 -638.3847704 -567.6421268
1093.7226915 -638.3847704 -567.6060544
1093.7478497 -638.3847704 -567.5701358
1093.7731386 -638.3847704 -567.5343093
1093.7984702 -638.3847704 -567.4985135
1093.8237571 -638.3847704 -567.4626867
1093.8489101 -638.3847704 -567.4267664
1093.8738364 -638.3847704 -567.3906889
1093.8984331 -638.3847704 -567.3543981
1093.9226264 -638.3847704 -567.3178424
1093.9463620 -638.3847704 -567.2809881
1093.9695827 -638.3847704 -567.2438078
1093.9922319 -638.3847704 -567.2062773
1094.0142543 -638.3847704 -567.1683765
1094.0355968 -638.3847704 -567.1300894
1094.0562097 -638.3847704 -567.0914052
1094.0760477 -638.3847704 -567.0523185
1094.0950709 -638.3847704 -567.0128291
1094.1132457 -638.3847704 -566.9729423
1094.1305488 -638.3847704 -566.9326626
1094.1470703 -638.3847704 -566.8920383
1094.1630738 -638.3847704 -566.8512054
1094.1788361 -638.3847704 -566.8102783
1094.1946258 -638.3847704 -566.7693625
1094.2107083 -638.3847704 -566.7285624
1094.2273500 -638.3847704 -566.6879897
1094.2448221 -638.3847704 -566.6477706
1094.2634023 -638.3847704 -566.6080547
1094.2833749 -638.3847704 -566.5690243
1094.3050252 -638.3847704 -566.5309040
1094.3286295 -638.3847704 -566.4939685
1094.3544117 -638.3847704 -566.4585279
1094.3823042 -638.3847704 -566.4247210
1094.4120666 -638.3847704 -566.3925437
1094.4434576 -638.3847704 -566.3619486
1094.4762484 -638.3847704 -566.3328538
1094.5102289 -638.3847704 -566.3051531
1094.5452107 -638.3847704 -566.2787236
1094.5810271 -638.3847704 -566.2534329
1094.6175322 -638.3847704 -566.2291432
1094.6545981 -638.3847704 -566.2057153
1094.6921120 -638.3847704 -566.1830099
1094.7299722 -638.3847704 -566.1608903
1094.7681176 -638.3847704 -566.1392738
1094.8065489 -638.3847704 -566.1181703
1094.8452689 -638.3847704 -566.0976017
1094.8842799 -638.3847704 -566.0775910
1094.9235839 -638.3847704 -566.0581624
1094.9631819 -638.3847704 -566.0393410
1095.0030747 -638.3847704 -566.0211531
1095.0432620 -638.3847704 -566.0036261
1095.0837428 -638.3847704 -565.9867885
1095.1245152 -638.3847704 -565.9706699
1095.1655758 -638.3847704 -565.9553012
1095.2069187 -638.3847704 -565.9407118
1095.2485278 -638.3847704 -565.9269001
1095.2903798 -638.3847704 -565.9138418
1095.3324520 -638.3847704 -565.9015107
1095.3747230 -638.3847704 -565.8898792
1095.4171730 -638.3847704 -565.8789179
1095.4597832 -638.3847704 -565.8685966
1095.5025365 -638.3847704 -565.8588842
1095.5454168 -638.3847704 -565.8497486
1095.5884097 -638.3847704 -565.8411575
1095.6315017 -638.3847704 -565.8330780
1095.6746808 -638.3847704 -565.8254770
1095.7179366 -638.3847704 -565.8183248
1095.7612613 -638.3847704 -565.8116027
1095.8046480 -638.3847704 -565.8052942
1095.8480902 -638.3847704 -565.7993828
1095.8915827 -638.3847704 -565.7938522
1095.9351201 -638.3847704 -565.7886865
1095.9786976 -638.3847704 -565.7838698
1096.0223108 -638.3847704 -565.7793866
1096.0659557 -638.3847704 -565.7752215
1096.1096285 -638.3847704 -565.7713593
1096.1533259 -638.3847704 -565.7677848
1096.1970447 -638.3847704 -565.7644832
1096.2407815 -638.3847704 -565.7614393
1096.2845344 -638.3847704 -565.7586373
1096.3283011 -638.3847704 -565.7560611
1096.3720797 -638.3847704 -565.7536946
1096.4158683 -638.3847704 -565.7515216
1096.4596653 -638.3847704 -565.7495256
1096.5034693 -638.3847704 -565.7476902
1096.5472791 -638.3847704 -565.7459987
1096.5910936 -638.3847704 -565.7444347
1096.6349119 -638.3847704 -565.7429814
1096.6787332 -638.3847704 -565.7416221
1096.7225572 -638.3847704 -565.7403403
1096.7663832 -638.3847704 -565.7391198
1096.8102104 -638.3847704 -565.7379448
1096.8540384 -638.3847704 -565.7367993
1096.8978668 -638.3847704 -565.7356675
1096.9416951 -638.3847704 -565.7345336
1096.9855230 -638.3847704 -565.7333818
1097.0293499 -638.3847704 -565.7321962
1097.0731755 -638.3847704 -565.7309610
1097.1169992 -638.3847704 -565.7296604
1097.1608204 -638.3847704 -565.7282785
1097.2046383 -638.3847704 -565.7267997
1097.2484525 -638.3847704 -565.7252196
1097.2922634 -638.3847704 -565.7235524
1097.3360716 -638.3847704 -565.7218143
1097.3798776 -638.3847704 -565.7200214
1097.4236820 -638.3847704 -565.7181897
1097.4674855 -638.3847704 -565.7163355
1097.5112886 -638.3847704 -565.7144747
1097.5550922 -638.3847704 -565.7126234
1097.5988969 -638.3847704 -565.7107979
1097.6427032 -638.3847704 -565.7090143
1097.6865119 -638.3847704 -565.7072885
1097.7303237 -638.3847704 -565.7056365
1097.7741387 -638.3847704 -565.7040706
1097.8179571 -638.3847704 -565.7026017
1097.8617789 -638.3847704 -565.7012406
1097.9056043 -638.3847704 -565.6999978
1097.9494331 -638.3847704 -565.6988843
1097.9932652 -638.3847704 -565.6979108
1098.0371003 -638.3847704 -565.6970881
1098.0809382 -638.3847704 -565.6964272
1098.1247784 -638.3847704 -565.6959388
1098.1686201 -638.3847704 -565.6956339
1098.2124627 -638.3847704 -565.6955235
1098.2563051 -638.3847704 -565.6956024
1098.3001470 -638.3847704 -565.6958214
1098.3439886 -638.3847704 -565.6961238
1098.3878299 -638.3847704 -565.6964529
1098.4316715 -638.3847704 -565.6967517
